GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US31025,31025,"Cass County, Nebraska",32555,1782,39173,1967,26705,1576
0500000US31027,31027,"Cedar County, Nebraska",26696,1009,34802,2161,21024,1017
0500000US31029,31029,"Chase County, Nebraska",24935,2020,35147,2848,16941,3469
0500000US31031,31031,"Cherry County, Nebraska",25184,1303,32046,1814,16847,3056
0500000US31033,31033,"Cheyenne County, Nebraska",30162,2189,36585,4674,25647,1546
0500000US31035,31035,"Clay County, Nebraska",26910,1699,31613,1094,20449,1545
0500000US31037,31037,"Colfax County, Nebraska",27372,1989,33977,3289,18944,3938
0500000US31039,31039,"Cuming County, Nebraska",28283,2916,34292,1811,21130,1141
0500000US31041,31041,"Custer County, Nebraska",27308,1424,33438,2076,21227,1225
0500000US31043,31043,"Dakota County, Nebraska",24133,1048,28251,3116,20532,1670
0500000US31045,31045,"Dawes County, Nebraska",16641,3288,19549,5536,11361,3543
0500000US31047,31047,"Dawson County, Nebraska",24978,877,29955,1173,20534,1046
0500000US31049,31049,"Deuel County, Nebraska",26744,3925,33816,3716,21406,3564
0500000US31051,31051,"Dixon County, Nebraska",27158,929,33494,1792,22144,1921
0500000US31053,31053,"Dodge County, Nebraska",26717,879,33058,1819,22037,1043
0500000US31055,31055,"Douglas County, Nebraska",30711,266,34883,681,26054,464
0500000US31057,31057,"Dundy County, Nebraska",27070,2150,31399,4731,20625,3757
0500000US31059,31059,"Fillmore County, Nebraska",25702,998,31512,1024,19365,2720
0500000US31061,31061,"Franklin County, Nebraska",25647,2575,32617,3797,17417,2197
0500000US31063,31063,"Frontier County, Nebraska",26637,3220,35735,3149,16250,3724
0500000US31065,31065,"Furnas County, Nebraska",25351,1894,36071,4022,18173,1987
0500000US31067,31067,"Gage County, Nebraska",27493,1392,32566,1740,21890,1338
0500000US31069,31069,"Garden County, Nebraska",21333,1313,24677,5278,20404,2558
0500000US31071,31071,"Garfield County, Nebraska",24857,2989,30761,2111,13854,3792
0500000US31073,31073,"Gosper County, Nebraska",24306,3001,31100,2123,18370,2553
0500000US31075,31075,"Grant County, Nebraska",22375,7515,30375,5048,14167,4329
0500000US31077,31077,"Greeley County, Nebraska",24254,2604,30368,5822,18889,2333
0500000US31079,31079,"Hall County, Nebraska",25837,898,31334,1346,21388,943
0500000US31081,31081,"Hamilton County, Nebraska",30839,1131,39512,2965,22676,2175
0500000US31083,31083,"Harlan County, Nebraska",25577,2344,33347,4655,21250,2250
0500000US31085,31085,"Hayes County, Nebraska",22113,2900,29911,5040,11696,3711
0500000US31087,31087,"Hitchcock County, Nebraska",26726,1916,31993,3206,20714,6035
0500000US31089,31089,"Holt County, Nebraska",26017,918,31973,1627,19519,1194
0500000US31091,31091,"Hooker County, Nebraska",18125,4391,27500,9225,12625,3661
0500000US31093,31093,"Howard County, Nebraska",29632,3007,32807,3248,25741,1431
0500000US31095,31095,"Jefferson County, Nebraska",26027,1706,31203,2332,18997,2754
0500000US31097,31097,"Johnson County, Nebraska",24471,4240,27464,5793,20772,2734
0500000US31099,31099,"Kearney County, Nebraska",29907,2585,37767,3063,23551,2106
0500000US31101,31101,"Keith County, Nebraska",26189,1977,36394,4078,20600,1633
0500000US31103,31103,"Keya Paha County, Nebraska",23438,3326,28672,3582,15543,2622
0500000US31105,31105,"Kimball County, Nebraska",23031,2712,32578,3605,18395,2108
0500000US31107,31107,"Knox County, Nebraska",26411,1060,32306,1299,20204,1597
0500000US31109,31109,"Lancaster County, Nebraska",26801,380,32338,606,22137,456
0500000US31111,31111,"Lincoln County, Nebraska",27230,1662,40819,2136,19535,1555
0500000US31113,31113,"Logan County, Nebraska",27933,2403,32841,3032,14000,3110
0500000US31115,31115,"Loup County, Nebraska",20938,6146,26125,5116,15357,3292
0500000US31117,31117,"McPherson County, Nebraska",35556,5762,42708,8375,25417,20869
0500000US31119,31119,"Madison County, Nebraska",26287,1109,31641,1203,20554,1275
0500000US31121,31121,"Merrick County, Nebraska",26224,1153,31908,1329,21057,2211
0500000US31123,31123,"Morrill County, Nebraska",26036,1144,30601,2471,20549,2485
0500000US31125,31125,"Nance County, Nebraska",25289,2146,30903,3417,19583,3111
0500000US31127,31127,"Nemaha County, Nebraska",23137,3666,31210,2686,17047,2529
0500000US31129,31129,"Nuckolls County, Nebraska",25840,2165,31250,1677,20813,1955
0500000US31131,31131,"Otoe County, Nebraska",30176,1777,35699,1241,23204,1152
0500000US31133,31133,"Pawnee County, Nebraska",25864,2069,31782,2613,19125,3320
0500000US31135,31135,"Perkins County, Nebraska",29583,2940,37866,3759,21005,3450
0500000US31137,31137,"Phelps County, Nebraska",28306,3022,38107,3321,22080,1860
0500000US31139,31139,"Pierce County, Nebraska",27638,2220,37976,4511,20612,1409
0500000US31141,31141,"Platte County, Nebraska",27790,1360,33578,2447,21680,1351
0500000US31143,31143,"Polk County, Nebraska",29149,2337,39736,2690,21297,1187
0500000US31145,31145,"Red Willow County, Nebraska",22164,2330,31352,3391,17597,2459
0500000US31147,31147,"Richardson County, Nebraska",25783,1876,32181,2700,16810,2028
0500000US31149,31149,"Rock County, Nebraska",25982,2700,31908,6597,18456,4111
0500000US31151,31151,"Saline County, Nebraska",25193,2871,30017,3602,20787,2733
0500000US31153,31153,"Sarpy County, Nebraska",35217,752,43275,1059,28552,827
0500000US31155,31155,"Saunders County, Nebraska",32250,1139,41047,1287,25141,1811
0500000US31157,31157,"Scotts Bluff County, Nebraska",24257,1140,29960,1833,20398,1153
0500000US31159,31159,"Seward County, Nebraska",28173,2012,39092,1799,20062,2750
0500000US31161,31161,"Sheridan County, Nebraska",23998,2269,28173,4538,19718,4648
0500000US31163,31163,"Sherman County, Nebraska",25426,1790,32339,5633,17195,2247
0500000US31165,31165,"Sioux County, Nebraska",27028,4835,32500,4174,20278,6447
0500000US31167,31167,"Stanton County, Nebraska",28227,3416,35842,1847,22835,1061
0500000US31169,31169,"Thayer County, Nebraska",27491,1770,35645,2296,19063,1138
0500000US31171,31171,"Thomas County, Nebraska",26776,3844,35625,7862,20795,4268
0500000US31173,31173,"Thurston County, Nebraska",23412,1473,28098,3855,21055,1262
0500000US31175,31175,"Valley County, Nebraska",25035,3547,33897,2831,16403,1873
0500000US31177,31177,"Washington County, Nebraska",33103,2344,40989,2297,27532,1739
0500000US31179,31179,"Wayne County, Nebraska",19016,2787,25381,2211,14545,2364
0500000US31181,31181,"Webster County, Nebraska",23768,2238,27296,2474,18093,1836
0500000US31183,31183,"Wheeler County, Nebraska",22500,12131,29853,11015,13333,7710
0500000US31185,31185,"York County, Nebraska",25429,1631,33250,3392,19807,1715
0500000US32001,32001,"Churchill County, Nevada",29225,3049,34355,2653,23342,2511
0500000US32003,32003,"Clark County, Nevada",30801,179,33240,403,27393,231
0500000US32005,32005,"Douglas County, Nevada",31786,1626,38009,3348,25734,1101
0500000US32007,32007,"Elko County, Nevada",36079,2759,52729,2505,21080,1467
0500000US32009,32009,"Esmeralda County, Nevada",20729,9807,27000,7265,12721,9020
0500000US32011,32011,"Eureka County, Nevada",44861,7809,66739,16520,28750,16763
0500000US32013,32013,"Humboldt County, Nevada",29514,3395,47637,7531,20026,3894
0500000US32015,32015,"Lander County, Nevada",49343,4732,60898,6243,26194,7345
0500000US32017,32017,"Lincoln County, Nevada",25346,10111,37976,9339,19161,3722
0500000US32019,32019,"Lyon County, Nevada",29813,2565,36174,2545,22936,2559
0500000US32021,32021,"Mineral County, Nevada",33684,3645,44531,6121,26615,6462
0500000US32023,32023,"Nye County, Nevada",22580,2604,29174,4131,17595,2231
0500000US32027,32027,"Pershing County, Nevada",31366,2523,41403,8179,24101,3973
0500000US32029,32029,"Storey County, Nevada",37190,8467,45526,21475,35307,7423
0500000US32031,32031,"Washoe County, Nevada",29326,611,32288,527,25662,595
0500000US32033,32033,"White Pine County, Nevada",36578,4674,43000,6339,25797,4401
0500000US32510,32510,"Carson City, Nevada",28340,1849,30758,1827,26072,1699
0500000US33001,33001,"Belknap County, New Hampshire",33058,1359,38475,2244,28985,2343
0500000US33003,33003,"Carroll County, New Hampshire",27480,1414,32742,2018,23548,1661
0500000US33005,33005,"Cheshire County, New Hampshire",27336,1058,33929,1860,22313,982
0500000US33007,33007,"Coos County, New Hampshire",25968,1151,31814,1456,21718,1369
0500000US33009,33009,"Grafton County, New Hampshire",29286,1346,33257,1680,25187,866
0500000US33011,33011,"Hillsborough County, New Hampshire",37682,723,45589,839,31035,636
0500000US33013,33013,"Merrimack County, New Hampshire",35026,736,40822,945,29866,999
0500000US33015,33015,"Rockingham County, New Hampshire",39529,950,50237,992,30304,769
0500000US33017,33017,"Strafford County, New Hampshire",29057,977,36051,1231,23146,1120
0500000US33019,33019,"Sullivan County, New Hampshire",33299,1297,37450,2186,28458,2046
0500000US34001,34001,"Atlantic County, New Jersey",30158,519,33061,1147,26409,720
0500000US34003,34003,"Bergen County, New Jersey",46344,685,54481,636,38493,852
0500000US34005,34005,"Burlington County, New Jersey",42414,574,50283,717,35800,814
0500000US34007,34007,"Camden County, New Jersey",35647,546,42698,691,29942,625
0500000US34009,34009,"Cape May County, New Jersey",30872,784,36619,1707,26244,1109
0500000US34011,34011,"Cumberland County, New Jersey",28466,1222,30560,985,26387,939
0500000US34013,34013,"Essex County, New Jersey",35082,499,39834,711,31456,422
0500000US34015,34015,"Gloucester County, New Jersey",41342,720,50235,955,32030,809
0500000US34017,34017,"Hudson County, New Jersey",37021,570,41501,800,32070,699
0500000US34019,34019,"Hunterdon County, New Jersey",50839,1138,63429,3522,40231,1679
0500000US34021,34021,"Mercer County, New Jersey",36538,705,41980,1350,32203,785
0500000US34023,34023,"Middlesex County, New Jersey",42311,488,51634,657,34769,635
0500000US34025,34025,"Monmouth County, New Jersey",43533,708,55388,1122,32398,742
0500000US34027,34027,"Morris County, New Jersey",50466,596,62242,1180,39311,1056
0500000US34029,34029,"Ocean County, New Jersey",35098,605,45345,1038,27059,506
0500000US34031,34031,"Passaic County, New Jersey",32087,334,37223,784,27432,747
0500000US34033,34033,"Salem County, New Jersey",35254,1932,44164,2128,26923,1524
0500000US34035,34035,"Somerset County, New Jersey",51676,889,61423,1376,42200,1116
0500000US34037,34037,"Sussex County, New Jersey",41930,942,53841,1051,31396,957
0500000US34039,34039,"Union County, New Jersey",36155,504,42695,732,30582,584
0500000US34041,34041,"Warren County, New Jersey",39966,1512,49881,1900,30797,1395
0500000US35001,35001,"Bernalillo County, New Mexico",29473,641,32642,662,25594,471
0500000US35003,35003,"Catron County, New Mexico",21466,8931,30141,15405,16438,6291
0500000US35005,35005,"Chaves County, New Mexico",22262,1123,28259,2394,18069,1657
0500000US35006,35006,"Cibola County, New Mexico",21164,1607,26239,3261,17683,2316
0500000US35007,35007,"Colfax County, New Mexico",21432,2116,26484,2592,18205,1485
0500000US35009,35009,"Curry County, New Mexico",25373,1084,29892,1479,18545,1601
0500000US35011,35011,"De Baca County, New Mexico",22872,5968,26016,8567,20000,7066
0500000US35013,35013,"Doña Ana County, New Mexico",20023,730,22388,966,16866,614
0500000US35015,35015,"Eddy County, New Mexico",31377,1415,40899,3123,22183,1781
0500000US35017,35017,"Grant County, New Mexico",21756,1814,24667,2687,19066,2329
0500000US35019,35019,"Guadalupe County, New Mexico",16859,3594,20422,5563,14261,1743
0500000US35021,35021,"Harding County, New Mexico",19485,4004,30000,9963,13274,5068
0500000US35023,35023,"Hidalgo County, New Mexico",21383,3187,25775,3313,16554,2363
0500000US35025,35025,"Lea County, New Mexico",31235,1093,41220,2173,20643,1123
0500000US35027,35027,"Lincoln County, New Mexico",22698,2705,26453,1865,20206,2733
0500000US35028,35028,"Los Alamos County, New Mexico",58129,6788,81540,6786,35571,5691
0500000US35029,35029,"Luna County, New Mexico",16997,1071,23083,2867,13230,2127
0500000US35031,35031,"McKinley County, New Mexico",20750,1301,21987,1769,19699,1314
0500000US35033,35033,"Mora County, New Mexico",23113,4986,12357,9838,32990,12123
0500000US35035,35035,"Otero County, New Mexico",22172,982,26653,1171,17298,1314
0500000US35037,35037,"Quay County, New Mexico",20630,1970,22327,3818,18433,2352
0500000US35039,35039,"Rio Arriba County, New Mexico",26063,1095,27685,2908,24934,1463
0500000US35041,35041,"Roosevelt County, New Mexico",20455,1427,25681,3789,14565,1278
0500000US35043,35043,"Sandoval County, New Mexico",32958,945,38165,2164,28429,1663
0500000US35045,35045,"San Juan County, New Mexico",28469,1644,36784,2472,22616,1301
0500000US35047,35047,"San Miguel County, New Mexico",23086,1675,24926,3623,21873,1706
0500000US35049,35049,"Santa Fe County, New Mexico",27694,1315,30400,938,25903,998
0500000US35051,35051,"Sierra County, New Mexico",19824,4043,25737,7334,15230,5281
0500000US35053,35053,"Socorro County, New Mexico",20004,2684,21841,5173,19071,3097
0500000US35055,35055,"Taos County, New Mexico",21446,1474,23668,3124,18872,2863
0500000US35057,35057,"Torrance County, New Mexico",22050,2107,26024,2163,15821,4150
0500000US35059,35059,"Union County, New Mexico",23920,4389,26042,3045,19583,4984
0500000US35061,35061,"Valencia County, New Mexico",26774,842,31946,1468,22784,1604
0500000US36001,36001,"Albany County, New York",34096,788,39147,1192,30705,579
0500000US36003,36003,"Allegany County, New York",21015,681,27174,1459,15879,813
0500000US36005,36005,"Bronx County, New York",25715,284,27029,358,23923,465
0500000US36007,36007,"Broome County, New York",25746,580,30959,870,21629,605
0500000US36009,36009,"Cattaraugus County, New York",25583,718,31338,795,21151,559
0500000US36011,36011,"Cayuga County, New York",30297,666,35002,1625,24187,1270
0500000US36013,36013,"Chautauqua County, New York",24314,949,29751,1381,20011,698
0500000US36015,36015,"Chemung County, New York",29493,1163,36067,1599,24270,1155
0500000US36017,36017,"Chenango County, New York",27041,884,32066,1393,22310,1041
0500000US36019,36019,"Clinton County, New York",27221,1150,32075,1234,23299,1077
0500000US36021,36021,"Columbia County, New York",31837,816,37628,2154,26789,854
0500000US36023,36023,"Cortland County, New York",25225,1079,28904,3054,22063,1081
0500000US36025,36025,"Delaware County, New York",24511,1409,29977,2180,20495,1004
0500000US36027,36027,"Dutchess County, New York",34124,801,42570,1076,27766,1003
0500000US36029,36029,"Erie County, New York",30920,269,36998,634,26625,365
0500000US36031,36031,"Essex County, New York",27416,1280,31404,1683,24902,1209
0500000US36033,36033,"Franklin County, New York",28595,1692,31380,1105,25651,1243
0500000US36035,36035,"Fulton County, New York",27964,1358,32716,1449,23784,1865
0500000US36037,36037,"Genesee County, New York",28329,1522,35710,1052,22475,1245
0500000US36039,36039,"Greene County, New York",31085,1389,36794,1866,25778,1811
0500000US36041,36041,"Hamilton County, New York",27485,2843,30779,3293,23429,3061
0500000US36043,36043,"Herkimer County, New York",28458,977,32848,1454,23519,1066
0500000US36045,36045,"Jefferson County, New York",27459,830,33874,1722,20881,865
0500000US36047,36047,"Kings County, New York",32186,146,34219,418,30922,203
0500000US36049,36049,"Lewis County, New York",29524,1627,37095,1660,22125,1466
0500000US36051,36051,"Livingston County, New York",27008,993,33342,2000,20550,1046
0500000US36053,36053,"Madison County, New York",30293,896,34591,1554,25764,1111
0500000US36055,36055,"Monroe County, New York",31026,303,36664,732,26551,323
0500000US36057,36057,"Montgomery County, New York",28500,1433,31716,989,23517,1585
0500000US36059,36059,"Nassau County, New York",44255,401,53629,492,36532,578
0500000US36061,36061,"New York County, New York",50648,466,56553,1280,44610,698
0500000US36063,36063,"Niagara County, New York",29519,973,35856,861,24757,979
0500000US36065,36065,"Oneida County, New York",29555,771,33349,863,25750,640
0500000US36067,36067,"Onondaga County, New York",32186,337,38141,894,28145,602
0500000US36069,36069,"Ontario County, New York",31127,716,36827,1037,24782,1101
0500000US36071,36071,"Orange County, New York",34882,811,41493,1026,30099,817
0500000US36073,36073,"Orleans County, New York",27144,1130,32636,2546,22493,1233
0500000US36075,36075,"Oswego County, New York",26248,729,32569,1180,21580,911
0500000US36077,36077,"Otsego County, New York",21213,624,25194,1104,18253,1386
0500000US36079,36079,"Putnam County, New York",44991,1941,53434,2141,35167,1826
0500000US36081,36081,"Queens County, New York",32545,295,34958,483,30996,229
0500000US36083,36083,"Rensselaer County, New York",33008,976,37695,1429,30465,752
0500000US36085,36085,"Richmond County, New York",43534,704,51217,871,36681,711
0500000US36087,36087,"Rockland County, New York",39198,855,44945,1568,32832,1276
0500000US36089,36089,"St. Lawrence County, New York",22354,718,26843,1319,19043,1206
0500000US36091,36091,"Saratoga County, New York",38560,944,46983,1213,30512,714
0500000US36093,36093,"Schenectady County, New York",32141,850,37962,1507,27444,1011
0500000US36095,36095,"Schoharie County, New York",28357,2151,32958,2194,22647,2116
0500000US36097,36097,"Schuyler County, New York",28863,2161,33271,1723,23980,1571
0500000US36099,36099,"Seneca County, New York",27482,1242,31410,1055,24726,1214
0500000US36101,36101,"Steuben County, New York",30014,827,36582,1403,24176,992
0500000US36103,36103,"Suffolk County, New York",40869,340,50368,563,32321,337
0500000US36105,36105,"Sullivan County, New York",27513,1271,30706,1008,25511,1411
0500000US36107,36107,"Tioga County, New York",29561,1241,34587,1538,24880,1898
0500000US36109,36109,"Tompkins County, New York",23887,1598,27542,1709,20431,1053
0500000US36111,36111,"Ulster County, New York",30966,543,37023,1423,25929,794
0500000US36113,36113,"Warren County, New York",30356,863,37725,1821,25676,890
0500000US36115,36115,"Washington County, New York",27682,1137,33517,1677,22515,1315
0500000US36117,36117,"Wayne County, New York",30042,927,35802,1859,24845,1153
0500000US36119,36119,"Westchester County, New York",43006,562,51046,801,36742,754
0500000US36121,36121,"Wyoming County, New York",29320,1263,34540,1624,24036,1632
0500000US36123,36123,"Yates County, New York",24399,1445,30834,1461,18576,1796
0500000US37001,37001,"Alamance County, North Carolina",26686,548,30681,1002,23384,968
0500000US37003,37003,"Alexander County, North Carolina",25965,1152,30356,1451,22157,1023
0500000US37005,37005,"Alleghany County, North Carolina",23269,3833,26300,3116,20774,3131
0500000US37007,37007,"Anson County, North Carolina",23497,1984,27177,3590,20164,1609
0500000US37009,37009,"Ashe County, North Carolina",21171,1423,22164,2157,19959,2020
0500000US37011,37011,"Avery County, North Carolina",21905,1635,23519,2641,19691,2249
0500000US37013,37013,"Beaufort County, North Carolina",25393,1158,31016,1838,20960,1498
0500000US37015,37015,"Bertie County, North Carolina",23055,2471,25740,3721,21649,2125
0500000US37017,37017,"Bladen County, North Carolina",24229,1718,29563,2281,21449,1302
0500000US37019,37019,"Brunswick County, North Carolina",24432,1213,28895,2172,20966,1022
0500000US37021,37021,"Buncombe County, North Carolina",25498,485,28398,1176,22829,816
0500000US37023,37023,"Burke County, North Carolina",24723,1045,26109,737,22295,1091
0500000US37025,37025,"Cabarrus County, North Carolina",31823,707,37036,1186,26671,950
0500000US37027,37027,"Caldwell County, North Carolina",25168,833,27995,1125,21359,1158
0500000US37029,37029,"Camden County, North Carolina",33273,3359,42302,5351,28176,5279
0500000US37031,37031,"Carteret County, North Carolina",25951,922,30813,1080,20628,1209
0500000US37033,37033,"Caswell County, North Carolina",22242,1410,24471,2522,20048,2103
0500000US37035,37035,"Catawba County, North Carolina",26669,665,31111,875,23397,894
0500000US37037,37037,"Chatham County, North Carolina",29161,2477,32328,1850,24649,1512
0500000US37039,37039,"Cherokee County, North Carolina",22446,1349,25734,2716,19381,2425
0500000US37041,37041,"Chowan County, North Carolina",25328,2017,30009,4381,19355,4915
0500000US37043,37043,"Clay County, North Carolina",22854,4110,25345,5909,20070,5778
0500000US37045,37045,"Cleveland County, North Carolina",25458,881,30505,807,21132,793
0500000US37047,37047,"Columbus County, North Carolina",24454,1772,26799,2210,22015,1197
0500000US37049,37049,"Craven County, North Carolina",26082,927,31013,1197,20625,1006
0500000US37051,37051,"Cumberland County, North Carolina",28421,486,33168,827,22693,660
0500000US37053,37053,"Currituck County, North Carolina",28148,2208,34606,2743,23528,1930
0500000US37055,37055,"Dare County, North Carolina",28025,2121,31571,1107,24094,2256
0500000US37057,37057,"Davidson County, North Carolina",28747,1085,32434,958,24774,1003
0500000US37059,37059,"Davie County, North Carolina",29368,1938,32309,3111,25939,1641
0500000US37061,37061,"Duplin County, North Carolina",21178,776,22874,2162,18793,1864
0500000US37063,37063,"Durham County, North Carolina",30668,586,31406,816,29993,1173
0500000US37065,37065,"Edgecombe County, North Carolina",23049,998,25920,1140,21162,1124
0500000US37067,37067,"Forsyth County, North Carolina",28722,769,32082,550,25267,561
0500000US37069,37069,"Franklin County, North Carolina",27185,1258,30308,1461,23816,1972
0500000US37071,37071,"Gaston County, North Carolina",27408,712,32150,815,22808,716
0500000US37073,37073,"Gates County, North Carolina",30492,1293,34507,4018,22129,3320
0500000US37075,37075,"Graham County, North Carolina",25348,2496,29323,3889,20539,1735
0500000US37077,37077,"Granville County, North Carolina",31406,886,32516,1844,30258,1546
0500000US37079,37079,"Greene County, North Carolina",23724,1377,24711,1898,22635,2034
0500000US37081,37081,"Guilford County, North Carolina",27944,541,31818,439,24903,530
0500000US37083,37083,"Halifax County, North Carolina",24600,1351,30634,991,20627,1350
0500000US37085,37085,"Harnett County, North Carolina",27867,1028,34327,1640,21646,804
0500000US37087,37087,"Haywood County, North Carolina",27282,1701,31092,1411,24377,2715
0500000US37089,37089,"Henderson County, North Carolina",25811,883,28088,1813,22726,1080
0500000US37091,37091,"Hertford County, North Carolina",22368,3087,26524,1892,19484,1989
0500000US37093,37093,"Hoke County, North Carolina",25656,1479,32407,2324,19445,1716
0500000US37095,37095,"Hyde County, North Carolina",20328,2183,21517,11805,19157,2693
0500000US37097,37097,"Iredell County, North Carolina",30132,755,37227,1639,23508,1151
0500000US37099,37099,"Jackson County, North Carolina",20209,1718,22827,2742,17194,2066
0500000US37101,37101,"Johnston County, North Carolina",30473,892,34158,1436,26281,1362
0500000US37103,37103,"Jones County, North Carolina",26039,2738,30722,1983,22349,3369
0500000US37105,37105,"Lee County, North Carolina",25340,1224,28116,1789,22173,1195
0500000US37107,37107,"Lenoir County, North Carolina",24327,1480,27551,1486,21032,1397
0500000US37109,37109,"Lincoln County, North Carolina",30657,680,35251,1761,25606,1243
0500000US37111,37111,"McDowell County, North Carolina",24270,1243,27656,1786,20636,1375
0500000US37113,37113,"Macon County, North Carolina",21782,1084,25478,2380,20334,1237
0500000US37115,37115,"Madison County, North Carolina",24584,1905,30049,3740,20820,2602
0500000US37117,37117,"Martin County, North Carolina",24484,1768,28534,2328,20810,1506
0500000US37119,37119,"Mecklenburg County, North Carolina",31952,307,37243,666,27813,723
0500000US37121,37121,"Mitchell County, North Carolina",23818,2284,28149,2984,17885,4018
0500000US37123,37123,"Montgomery County, North Carolina",21529,1150,24766,3258,19071,2508
0500000US37125,37125,"Moore County, North Carolina",28926,1786,35959,2394,22516,1522
0500000US37127,37127,"Nash County, North Carolina",26337,860,30372,1023,23603,1303
0500000US37129,37129,"New Hanover County, North Carolina",26704,661,30849,897,23545,1281
0500000US37131,37131,"Northampton County, North Carolina",23944,2885,30595,4659,20956,2403
0500000US37133,37133,"Onslow County, North Carolina",24903,480,27203,493,18225,1151
0500000US37135,37135,"Orange County, North Carolina",27857,1475,32086,1375,24577,2038
0500000US37137,37137,"Pamlico County, North Carolina",22318,3424,30069,4114,18393,5670
0500000US37139,37139,"Pasquotank County, North Carolina",23029,1827,29968,1882,17106,1186
0500000US37141,37141,"Pender County, North Carolina",26066,1278,31660,2034,20299,1575
0500000US37143,37143,"Perquimans County, North Carolina",27440,4645,33348,5572,20518,4674
0500000US37145,37145,"Person County, North Carolina",27862,1562,31547,2050,24528,2350
0500000US37147,37147,"Pitt County, North Carolina",23164,1181,27433,1263,19765,1091
0500000US37149,37149,"Polk County, North Carolina",26045,2458,28061,3166,24365,2247
0500000US37151,37151,"Randolph County, North Carolina",26664,860,30934,891,22783,1183
0500000US37153,37153,"Richmond County, North Carolina",23626,1632,26358,1189,19838,1514
0500000US37155,37155,"Robeson County, North Carolina",21650,522,24447,1187,19459,738
0500000US37157,37157,"Rockingham County, North Carolina",26598,883,30259,932,23672,1209
0500000US37159,37159,"Rowan County, North Carolina",27135,705,31648,810,22500,827
0500000US37161,37161,"Rutherford County, North Carolina",25106,1091,29207,2040,20906,1238
0500000US37163,37163,"Sampson County, North Carolina",23604,1291,28926,2069,19258,1097
0500000US37165,37165,"Scotland County, North Carolina",23968,1596,28253,2827,20839,1732
0500000US37167,37167,"Stanly County, North Carolina",26670,966,31345,1123,21859,1516
0500000US37169,37169,"Stokes County, North Carolina",28725,1700,33193,1714,23739,1824
0500000US37171,37171,"Surry County, North Carolina",25237,859,29183,1937,21888,936
0500000US37173,37173,"Swain County, North Carolina",26535,1793,29332,3163,21949,2481
0500000US37175,37175,"Transylvania County, North Carolina",21470,844,22598,3679,20226,1332
0500000US37177,37177,"Tyrrell County, North Carolina",22607,2112,22069,4140,23172,3063
0500000US37179,37179,"Union County, North Carolina",33349,957,41421,879,26789,802
0500000US37181,37181,"Vance County, North Carolina",25515,1195,26826,1987,24079,2089
0500000US37183,37183,"Wake County, North Carolina",36354,429,43552,795,31123,393
0500000US37185,37185,"Warren County, North Carolina",24166,1817,26245,3040,22827,1652
0500000US37187,37187,"Washington County, North Carolina",25706,3229,30169,5493,21960,3553
0500000US37189,37189,"Watauga County, North Carolina",11941,835,12701,1328,11198,1037
0500000US37191,37191,"Wayne County, North Carolina",25970,629,28643,1383,23088,1020
0500000US37193,37193,"Wilkes County, North Carolina",22664,1005,24298,1458,21205,1047
0500000US37195,37195,"Wilson County, North Carolina",25558,893,28839,1962,21754,1256
0500000US37197,37197,"Yadkin County, North Carolina",26819,1042,30430,1492,24317,2126
0500000US37199,37199,"Yancey County, North Carolina",23006,1777,27549,2722,18894,1922
0500000US38001,38001,"Adams County, North Dakota",29333,2352,33333,5290,25167,3219
0500000US38003,38003,"Barnes County, North Dakota",29222,2418,37759,2816,22244,1987
0500000US38005,38005,"Benson County, North Dakota",22243,1327,26474,2147,17447,1998
0500000US38007,38007,"Billings County, North Dakota",32232,10766,42188,18989,25250,7153
0500000US38009,38009,"Bottineau County, North Dakota",32250,1934,43576,3824,22193,2709
0500000US38011,38011,"Bowman County, North Dakota",31025,1996,45121,5055,20405,2767
0500000US38013,38013,"Burke County, North Dakota",32436,3977,53558,4094,18583,4077
0500000US38015,38015,"Burleigh County, North Dakota",32984,1095,41355,909,26834,937
0500000US38017,38017,"Cass County, North Dakota",29897,748,34727,978,24592,896
0500000US38019,38019,"Cavalier County, North Dakota",32049,2738,42031,4731,22481,2727
0500000US38021,38021,"Dickey County, North Dakota",23333,3178,30581,2425,18520,1799
0500000US38023,38023,"Divide County, North Dakota",29871,4224,47535,10080,20982,6728
0500000US38025,38025,"Dunn County, North Dakota",29444,4231,42917,5131,20164,2068
0500000US38027,38027,"Eddy County, North Dakota",28785,3508,32401,4079,23661,2277
0500000US38029,38029,"Emmons County, North Dakota",25855,2156,32440,5660,20847,1717
0500000US38031,38031,"Foster County, North Dakota",32899,2248,44432,10020,23311,4323
0500000US38033,38033,"Golden Valley County, North Dakota",24722,4307,32188,7003,19602,4286
0500000US38035,38035,"Grand Forks County, North Dakota",25180,831,30449,1130,20821,972
0500000US38037,38037,"Grant County, North Dakota",26882,1540,32356,5485,23571,5245
0500000US38039,38039,"Griggs County, North Dakota",31152,2593,34432,5087,25347,3544
0500000US38041,38041,"Hettinger County, North Dakota",26836,1392,37188,3022,17574,1612
0500000US38043,38043,"Kidder County, North Dakota",30253,3339,38447,3946,19722,3637
0500000US38045,38045,"LaMoure County, North Dakota",29357,2468,40257,3935,21147,1470
0500000US38047,38047,"Logan County, North Dakota",29226,4147,37350,3806,21023,2835
0500000US38049,38049,"McHenry County, North Dakota",31836,1585,39904,4901,25077,3337
0500000US38051,38051,"McIntosh County, North Dakota",24632,1685,36736,5469,18235,2896
